DSAC
Консоль:
Ep 2450 | Reward:   125.2 | Avg100:    76.2 | Best:   253.3 | Steps: 1000 | Loss: 0.1781
Ep 2460 | Reward:   146.0 | Avg100:    80.2 | Best:   253.3 | Steps: 1000 | Loss: 0.0635
Ep 2470 | Reward:   148.6 | Avg100:    86.7 | Best:   253.3 | Steps: 1000 | Loss: 0.0085
Ep 2480 | Reward:   138.7 | Avg100:    87.6 | Best:   253.3 | Steps: 1000 | Loss: -0.0053
Ep 2490 | Reward:    22.2 | Avg100:    91.6 | Best:   253.3 | Steps: 167 | Loss: 0.0983
Ep 2500 | Reward:   162.7 | Avg100:    97.7 | Best:   253.3 | Steps: 1000 | Loss: 0.0278
Ep 2510 | Reward:    78.0 | Avg100:   104.1 | Best:   253.3 | Steps: 1000 | Loss: -0.0564
Ep 2520 | Reward:   144.9 | Avg100:   105.8 | Best:   253.3 | Steps: 1000 | Loss: 0.1119
Ep 2530 | Reward:   139.5 | Avg100:   107.1 | Best:   253.3 | Steps: 1000 | Loss: 0.0148
Ep 2540 | Reward:   121.8 | Avg100:   108.7 | Best:   253.3 | Steps: 1000 | Loss: -0.1419
Ep 2550 | Reward:   144.8 | Avg100:   108.3 | Best:   253.3 | Steps: 1000 | Loss: 0.0946
Ep 2560 | Reward:   189.6 | Avg100:   104.2 | Best:   253.3 | Steps: 1000 | Loss: 0.1918
Ep 2570 | Reward:   118.8 | Avg100:   102.9 | Best:   253.3 | Steps: 1000 | Loss: 0.1617
Ep 2580 | Reward:    -7.0 | Avg100:   101.2 | Best:   253.3 | Steps: 111 | Loss: -0.0170
Ep 2590 | Reward:   137.0 | Avg100:    97.7 | Best:   253.3 | Steps: 1000 | Loss: 0.1688
Ep 2600 | Reward:   121.7 | Avg100:    96.1 | Best:   253.3 | Steps: 1000 | Loss: -0.0322
Ep 2610 | Reward:   135.5 | Avg100:    96.9 | Best:   253.3 | Steps: 1000 | Loss: 0.0433
Ep 2620 | Reward:   124.8 | Avg100:    94.4 | Best:   253.3 | Steps: 1000 | Loss: 0.0118
Ep 2630 | Reward:   118.6 | Avg100:    93.9 | Best:   253.3 | Steps: 1000 | Loss: 0.0439
Ep 2640 | Reward:    76.1 | Avg100:    90.7 | Best:   253.3 | Steps: 1000 | Loss: 0.1237
Ep 2650 | Reward:   124.4 | Avg100:    95.0 | Best:   253.3 | Steps: 1000 | Loss: 0.0466
Ep 2660 | Reward:   117.2 | Avg100:    99.8 | Best:   253.3 | Steps: 1000 | Loss: 0.2211
Ep 2670 | Reward:   131.3 | Avg100:    99.9 | Best:   253.3 | Steps: 1000 | Loss: -0.1221
Ep 2680 | Reward:     8.7 | Avg100:   100.2 | Best:   253.3 | Steps: 139 | Loss: 0.2689
Ep 2690 | Reward:    38.7 | Avg100:   102.6 | Best:   253.3 | Steps: 150 | Loss: 0.0778
Ep 2700 | Reward:    59.7 | Avg100:   104.5 | Best:   253.3 | Steps: 1000 | Loss: 0.1125
Ep 2710 | Reward:   134.3 | Avg100:   100.3 | Best:   253.3 | Steps: 1000 | Loss: -0.1275
Ep 2720 | Reward:   158.3 | Avg100:   104.3 | Best:   253.3 | Steps: 1000 | Loss: 0.0752
Ep 2730 | Reward:   166.8 | Avg100:   107.0 | Best:   253.3 | Steps: 1000 | Loss: 0.0662
Ep 2740 | Reward:    49.2 | Avg100:   107.6 | Best:   253.3 | Steps: 143 | Loss: 0.1163
Ep 2750 | Reward:   181.0 | Avg100:   106.9 | Best:   253.3 | Steps: 1000 | Loss: -0.0027
Ep 2760 | Reward:   174.7 | Avg100:   109.2 | Best:   253.3 | Steps: 1000 | Loss: 0.1542
Ep 2770 | Reward:   136.0 | Avg100:   105.0 | Best:   253.3 | Steps: 1000 | Loss: 0.0672
Ep 2780 | Reward:   152.8 | Avg100:   110.0 | Best:   253.3 | Steps: 1000 | Loss: -0.0013
Ep 2790 | Reward:    90.4 | Avg100:   110.4 | Best:   253.3 | Steps: 1000 | Loss: 0.0639
Ep 2800 | Reward:   136.4 | Avg100:   107.1 | Best:   253.3 | Steps: 1000 | Loss: 0.1195
Ep 2810 | Reward:    83.7 | Avg100:   110.6 | Best:   253.3 | Steps: 1000 | Loss: -0.0127
Ep 2820 | Reward:    44.3 | Avg100:   109.4 | Best:   253.3 | Steps: 133 | Loss: 0.2917
Ep 2830 | Reward:   132.3 | Avg100:   108.6 | Best:   253.3 | Steps: 1000 | Loss: 0.0584
Ep 2840 | Reward:    24.1 | Avg100:   112.3 | Best:   253.3 | Steps: 145 | Loss: 0.1415
Ep 2850 | Reward:   127.7 | Avg100:   111.1 | Best:   253.3 | Steps: 1000 | Loss: 0.0086
Ep 2860 | Reward:   142.7 | Avg100:   110.4 | Best:   253.3 | Steps: 1000 | Loss: -0.0794
Ep 2870 | Reward:   138.0 | Avg100:   115.3 | Best:   253.3 | Steps: 1000 | Loss: 0.0678
Ep 2880 | Reward:   136.0 | Avg100:   110.6 | Best:   253.3 | Steps: 1000 | Loss: 0.0872
Ep 2890 | Reward:   135.2 | Avg100:   112.3 | Best:   253.3 | Steps: 1000 | Loss: -0.0478
Ep 2900 | Reward:   134.7 | Avg100:   117.1 | Best:   253.3 | Steps: 1000 | Loss: 0.0957
Ep 2910 | Reward:   178.1 | Avg100:   116.3 | Best:   253.3 | Steps: 1000 | Loss: 0.0666
Ep 2920 | Reward:   166.8 | Avg100:   112.9 | Best:   253.3 | Steps: 1000 | Loss: 0.1388
Ep 2930 | Reward:     6.5 | Avg100:   110.4 | Best:   253.3 | Steps: 111 | Loss: -0.1993
Ep 2940 | Reward:   135.6 | Avg100:   107.3 | Best:   253.3 | Steps: 1000 | Loss: 0.1312
Ep 2950 | Reward:   147.1 | Avg100:   103.1 | Best:   253.3 | Steps: 1000 | Loss: 0.2390
Ep 2960 | Reward:   128.7 | Avg100:   101.5 | Best:   253.3 | Steps: 1000 | Loss: 0.1878
Ep 2970 | Reward:   139.6 | Avg100:   103.1 | Best:   253.3 | Steps: 1000 | Loss: 0.0608
Ep 2980 | Reward:   124.4 | Avg100:   105.5 | Best:   253.3 | Steps: 1000 | Loss: 0.0293
Ep 2990 | Reward:   138.4 | Avg100:   104.2 | Best:   253.3 | Steps: 1000 | Loss: 0.1092
Ep 3000 | Reward:   150.4 | Avg100:   103.8 | Best:   253.3 | Steps: 1000 | Loss: -0.0069

💾 Модель сохранена

============================================================
📊 АНАЛИЗ СТРАТЕГИИ
============================================================

📍 Зависит над центром
   Позиция: x=0.0, y=0.0, vx=0.0, vy=-0.5
   Ценность состояния: 1.06
   Вероятности действий:
     0-Ничего:  0.90%
     1-Левый:  1.71%
     2-Главный: ██████████████████████████████████████ 95.75%
     3-Правый:  1.64%

📍 Смещен вправо, падает
   Позиция: x=1.0, y=0.5, vx=0.0, vy=-1.0
   Ценность состояния: 0.97
   Вероятности действий:
     0-Ничего:  0.76%
     1-Левый:  1.66%
     2-Главный: ██████████████████████████████████████ 96.26%
     3-Правый:  1.32%

📍 Смещен влево, высоко
   Позиция: x=-1.0, y=1.0, vx=0.0, vy=-0.5
   Ценность состояния: 1.55
   Вероятности действий:
     0-Ничего: ███████ 19.87%
     1-Левый: █████ 12.83%
     2-Главный: ████ 11.26%
     3-Правый: ██████████████████████ 56.04%

📍 Низко, быстро падает
   Позиция: x=0.0, y=0.3, vx=0.0, vy=-2.0
   Ценность состояния: 2.49
   Вероятности действий:
     0-Ничего:  0.00%
     1-Левый:  0.00%
     2-Главный: ███████████████████████████████████████ 100.00%
     3-Правый:  0.00%

📍 Высоко, почти завис
   Позиция: x=0.0, y=1.5, vx=0.0, vy=-0.1
   Ценность состояния: 1.82
   Вероятности действий:
     0-Ничего: █████████████ 32.67%
     1-Левый: ████████████ 30.96%
     2-Главный:  0.94%
     3-Правый: ██████████████ 35.42%

============================================================
🎮 ТЕСТИРОВАНИЕ АГЕНТА
============================================================

Нажмите Enter для просмотра 5 тестовых посадок...
Тест 1: Reward =   230.5 - ✅ ОТЛИЧНО
Тест 2: Reward =    42.0 - ⚠️ НОРМАЛЬНО
Тест 3: Reward =   240.0 - ✅ ОТЛИЧНО
Тест 4: Reward =   269.0 - ✅ ОТЛИЧНО
Тест 5: Reward =   235.3 - ✅ ОТЛИЧНО

📊 Средняя награда: 203.4
📈 Лучшая: 269.0
📉 Худшая: 42.0
✅ Успешных посадок: 4/5
